0_NDVI,10_NDVI,11_NDVI,12_NDVI,13_NDVI,14_NDVI,15_NDVI,16_NDVI,17_NDVI,18_NDVI,19_NDVI,1_NDVI,20_NDVI,2_NDVI,3_NDVI,4_NDVI,5_NDVI,6_NDVI,7_NDVI,8_NDVI,9_NDVI,COD_COMUNA,NOM_COM,NOM_PROV,NOM_REG
4519.408995,4163.641025,4194.088152,4628.298612,4512.516226,4487.955557,4769.712208,4080.961934,3479.558503,4709.931227,3707.180473,4515.545908,4226.768487,4565.534901,4800.914087,4856.176451,4145.346761,4524.342769,4296.742794,4582.07135,4086.080737,5605,El Tabo,San Antonio,Valparaíso
3940.948396,4454.429748,3863.983527,4129.327904,4188.219362,4021.650331,4413.63999,3831.917431,3445.172843,4440.712901,3605.017745,3862.386624,3933.189967,3928.710001,4106.162357,4168.69171,3728.896526,4130.861191,3899.59411,4100.969399,3868.041763,5601,San Antonio,San Antonio,Valparaíso
4463.838657,3945.075255,4165.468032,4796.993622,4503.655951,4579.184609,4771.107725,4242.589048,3616.841397,4725.389092,3832.004827,4634.271726,4396.581352,4520.322365,4627.987327,4655.692834,4009.504097,4398.262291,4326.825788,4594.130037,4237.800072,5604,El Quisco,San Antonio,Valparaíso
5195.137732,5463.235088,4698.320415,5067.970926,5353.825924,4862.247003,5385.58168,4709.319261,3879.490126,4783.852137,4026.295094,5059.527129,4588.586847,5212.015544,5465.83694,5410.124596,4597.462849,5207.30661,4890.732126,5104.001135,4783.260636,5102,Casablanca,ValparaÃ­so,Valparaíso
4170.714335,4586.024818,4123.22254,4570.096676,4548.475002,4231.875726,4720.06169,4081.962599,3725.461486,5001.319351,4161.912326,4168.120144,4453.254976,4198.725691,4421.466,4565.310709,3980.059731,4458.591879,4127.645985,4211.695622,4041.415613,5606,Santo Domingo,San Antonio,Valparaíso
3576.280655,3192.975778,2908.80467,2936.677322,3267.665722,2984.687817,3080.08258,2855.687911,2423.235847,2836.676722,2370.833721,3180.906821,2729.617573,3427.31393,3512.724497,3633.770217,3149.868379,3469.492777,3345.458863,3110.818655,2949.23065,1330,Tiltil,Chacabuco,Metropolitana de Santiago
3738.984793,3304.097375,3102.588303,3082.694819,3271.636759,3124.089487,3105.291932,2902.715465,2579.532396,2945.452128,2550.111276,3368.329295,2830.798578,3574.466136,3650.649786,3672.313341,3280.377191,3462.491065,3406.293601,3200.746918,3086.513374,1312,Pudahuel,Santiago,Metropolitana de Santiago
3123.462803,2711.394712,2470.627615,2505.448132,2734.979423,2666.446849,2699.188912,2403.326026,2131.923651,2534.019902,2190.840718,2712.930688,2405.221597,3052.257356,3039.45637,3005.465207,2698.894359,2947.599468,2862.984839,2779.02489,2476.650244,1330,Colina,Chacabuco,Metropolitana de Santiago
4139.660321,3832.999955,3437.408818,3504.432637,3788.025058,3557.33399,3621.825732,3430.296149,2965.273403,3402.422165,2994.466371,3772.954063,3169.933127,4129.894329,4140.708969,4164.270024,3693.619042,3963.912741,3865.466099,3640.009596,3538.769436,1330,Lampa,Chacabuco,Metropolitana de Santiago
3107.540689,2434.619786,2223.066963,2179.562641,2217.986635,2180.832375,2185.066347,2024.934234,1959.457247,2162.507196,1888.763428,2741.429559,2086.200468,2892.891858,2772.742741,2749.832877,2472.454887,2609.167317,2582.267602,2546.031235,2348.089896,1312,Quilicura,Santiago,Metropolitana de Santiago
2340.404321,2004.078362,1925.367688,1933.846501,2008.67288,1942.607159,1904.16801,1841.896485,1743.285585,1936.534344,1682.669268,2125.626056,1878.453015,2219.756788,2240.034698,2313.582199,2045.574847,2067.471267,2095.844502,2071.107707,1903.617607,1310,ConchalÃ­,Santiago,Metropolitana de Santiago
2654.6507,2147.091614,2024.224836,2065.536869,2172.432002,2110.985591,1935.164222,1863.397509,1766.797175,1976.060074,1721.91175,2503.778426,1886.486657,2691.218801,2680.942545,2745.567947,2503.995223,2417.115423,2390.895852,2313.793553,2096.794812,1312,Renca,Santiago,Metropolitana de Santiago
3387.85661,2879.135021,2701.814718,2879.340902,2909.065814,2866.962378,2943.821914,2733.182582,2530.609105,2899.369815,2497.25094,3079.01821,2704.792606,3386.268882,3337.609671,3275.54151,2918.282158,3174.48647,3104.165672,3136.46522,2763.78138,1310,Huechuraba,Santiago,Metropolitana de Santiago
2198.909165,2141.203437,1971.310638,2087.600655,2080.240098,2134.694435,2072.777414,1826.493944,1827.088216,1843.913584,1797.938625,2127.123895,1802.030442,2268.085434,2243.550245,2235.019804,2045.975777,1937.795254,2178.182324,2110.956137,1950.659738,1311,Lo Prado,Santiago,Metropolitana de Santiago
2521.509861,2202.920764,2105.072431,2170.243125,2222.180972,2192.444444,2058.652639,1953.447917,1863.158403,1983.957778,1728.234722,2361.884236,1753.927708,2532.049306,2541.152917,2575.281319,2352.793125,2222.637569,2237.449722,2246.065417,2057.000972,1310,Cerro Navia,Santiago,Metropolitana de Santiago
2387.092669,2081.26413,1934.28864,2017.463626,2092.080974,1963.634471,1936.013151,1826.863514,1814.361668,1954.042921,1804.137941,2069.270397,1870.884499,2165.984835,2167.876049,2214.933968,2025.815109,1964.611136,2085.127084,2155.3169,1871.313374,1312,Quinta Normal,Santiago,Metropolitana de Santiago
2113.25013,1931.523085,1759.621574,1821.782595,2001.339656,1853.575404,1784.699323,1726.371339,1635.452527,1745.230849,1686.315894,1922.445336,1708.473059,2028.318916,2024.461699,2127.853778,1900.346639,1869.026264,2011.522668,1980.709953,1789.746952,1310,Independencia,Santiago,Metropolitana de Santiago
2897.67853,2667.589519,2507.261478,2556.765037,2638.675987,2678.566641,2539.638561,2441.459327,2242.417794,2437.491748,2163.691553,2601.145952,2364.888033,2779.743371,2837.915291,2873.270199,2606.745053,2675.989949,2699.147829,2768.197341,2548.01228,1312,Recoleta,Santiago,Metropolitana de Santiago
2433.02506,2029.558668,1910.638448,1896.144559,1982.537075,1966.876931,1984.863886,1814.578544,1749.218572,1815.91332,1667.700858,2154.785651,1740.758908,2248.386749,2207.043357,2170.871026,2015.330999,2007.363371,2169.694233,2095.465602,1907.764847,1310,Cerrillos,Santiago,Metropolitana de Santiago
3671.28361,3212.412488,3000.690732,3041.470639,3132.031317,3015.610761,3002.432146,2870.138995,2699.697439,3214.426898,2707.663537,3331.333883,2968.771195,3432.364044,3439.117273,3412.582722,3134.929078,3247.143137,3234.79462,3080.24179,2976.523234,1311,MaipÃº,Santiago,Metropolitana de Santiago
2330.740437,2101.924548,1924.535771,1975.046028,2078.491803,2041.831021,2008.294872,1899.534426,1771.103279,1862.480832,1835.127112,2106.840227,1866.803026,2161.59235,2201.851534,2295.912274,2060.376881,1990.902354,2145.178478,2157.440017,1932.992938,1310,EstaciÃ³n Central,Santiago,Metropolitana de Santiago
3207.203481,3056.819768,2905.256225,2942.572111,2982.221508,2947.394913,2897.1834,2862.896073,2598.091879,2886.866756,2584.602945,3004.97635,2559.57519,3240.276751,3164.928469,3307.228514,3019.76988,3026.160464,3134.343329,3190.783579,2894.001383,1312,Providencia,Santiago,Metropolitana de Santiago
2892.312568,2685.835714,2474.686618,2564.999819,2677.81858,2608.423508,2566.625226,2451.969756,2252.91528,2454.013427,2242.826582,2723.662794,2268.670479,2890.975271,2817.929747,2938.332007,2665.697288,2625.735036,2774.222966,2776.699186,2528.902396,1312,Ã‘uÃ±oa,Santiago,Metropolitana de Santiago
1888.817442,1737.9165,1607.268095,1660.928927,1881.674749,1758.041598,1776.451747,1670.500122,1594.262747,1761.875874,1625.368247,1727.699149,1672.420632,1753.421604,1810.881525,1878.556579,1692.845579,1648.875479,1850.38894,1849.597478,1561.266697,1310,Santiago,Santiago,Metropolitana de Santiago
4228.455904,4109.17316,3808.473827,3946.651457,4053.885568,4195.337447,4037.02068,3925.12386,3562.885212,4000.874383,3583.808917,3953.626684,3648.697487,4306.354636,4212.287369,4272.53887,3939.362975,4120.709873,4105.876406,4224.382611,3878.348699,1313,Vitacura,Santiago,Metropolitana de Santiago
2308.538841,2262.192162,1986.817172,1987.138331,2238.360359,2326.614885,2220.193003,2011.688582,1634.894391,2016.181961,1899.767984,2027.403499,1954.817905,2385.282034,2288.627931,2238.349207,2092.676155,2198.655653,2244.179167,2275.117565,1963.839662,1311,Lo Barnechea,Santiago,Metropolitana de Santiago
3535.82467,3294.737813,2969.692394,3074.838215,3291.435598,3309.060823,3266.340799,2993.431861,2585.148992,3033.312549,2766.018712,3172.875705,2852.850527,3627.274005,3487.324895,3439.664665,3121.183344,3293.367677,3379.656004,3350.613274,2960.159603,1311,Las Condes,Santiago,Metropolitana de Santiago
3419.442933,3216.996632,2919.006536,3098.274396,3246.129953,3295.321044,3240.60589,2973.175868,2575.354955,3019.459335,2721.924138,3110.56804,2834.800857,3521.03406,3413.166114,3381.338428,3078.142392,3173.854017,3325.790929,3254.179087,2911.681044,1312,PeÃ±alolÃ©n,Santiago,Metropolitana de Santiago
4085.530782,3746.724006,3426.5641,3567.527995,3674.796334,3744.343569,3636.659569,3436.325854,3105.648306,3538.606863,3163.959554,3786.859862,3259.736648,4130.991289,3984.158117,4011.840094,3690.834639,3717.102478,3870.492506,3857.296436,3508.885731,1311,La Reina,Santiago,Metropolitana de Santiago
2013.826386,1902.792051,1647.680962,1667.043086,1817.276754,1702.113961,1754.467067,1535.411156,1495.471543,1570.336607,1581.811957,1881.220908,1539.635271,1905.809486,1891.279559,2003.060454,1782.572411,1723.49499,1927.492051,1923.28644,1730.565331,1312,San JoaquÃ­n,Santiago,Metropolitana de Santiago
2112.858889,1865.404004,1719.651778,1628.987504,1826.592199,1739.285123,1776.645564,1613.585847,1490.967622,1488.810632,1608.55554,1892.316189,1506.248326,1933.705419,1938.562789,2024.991992,1845.679254,1811.863445,1955.305005,1941.812565,1768.305903,1311,La Granja,Santiago,Metropolitana de Santiago
2561.57329,2396.260406,2195.845738,2185.11779,2410.387314,2212.207929,2221.093558,2053.715263,1973.158176,2122.79559,2019.759019,2405.439841,1958.256095,2405.026016,2433.643211,2494.424975,2289.083647,2300.503221,2435.252874,2428.612834,2224.677651,1311,Macul,Santiago,Metropolitana de Santiago
3275.50517,3017.90062,2651.119786,2837.485375,3000.273247,2982.289881,2976.397902,2695.974026,2350.106179,2764.785358,2486.264474,2927.99298,2568.333021,3341.944033,3242.523229,3264.518768,2941.013527,3047.702098,3141.795839,3103.560243,2727.385411,1311,La Florida,Santiago,Metropolitana de Santiago
2083.028703,1816.177858,1649.732035,1562.17591,1812.804921,1721.887237,1701.585443,1611.765864,1478.874526,1485.781753,1595.676679,1872.225628,1492.681394,1946.60205,1943.823168,2033.713788,1872.198975,1775.199897,1924.594054,1909.886212,1674.788211,1313,San RamÃ³n,Santiago,Metropolitana de Santiago
2304.123909,2179.339694,1997.679898,1947.115367,2161.061885,2110.848607,2082.082823,1808.949489,1756.041551,1794.988904,1731.330409,2175.909749,1721.239322,2091.471588,2235.076137,2274.930223,2258.195961,2069.728877,2209.128737,2221.546054,1898.526602,1310,El Bosque,Santiago,Metropolitana de Santiago
2248.849335,2036.715287,1875.071211,1823.855112,2041.992989,1969.92853,1901.215709,1766.037326,1617.962739,1748.261538,1683.90951,2083.940734,1708.315612,2076.588445,2121.944953,2204.872509,1962.6185,1910.92113,2098.06011,2101.331646,1870.177605,1310,La Cisterna,Santiago,Metropolitana de Santiago
2031.442333,1786.389967,1606.37814,1629.351876,1732.128548,1659.032382,1644.597064,1477.473817,1454.142251,1563.878711,1561.934992,1840.506607,1482.611256,1966.582626,1866.050082,1986.900979,1713.87708,1667.374388,1823.0531,1861.257912,1649.765008,1311,Lo Espejo,Santiago,Metropolitana de Santiago
2224.093169,1963.801045,1749.597312,1791.368869,1874.123554,1742.327734,1799.020082,1709.32333,1574.38701,1615.858305,1599.130347,2016.077193,1575.945801,2157.418738,2061.679955,2087.6162,1844.92654,1769.057111,1971.063606,1913.899365,1739.183725,1312,Pedro Aguirre Cerda,Santiago,Metropolitana de Santiago
2208.559946,2007.601423,1808.098611,1871.520366,1944.197492,1885.785903,1842.13941,1723.392545,1596.490207,1684.832531,1633.156625,2034.950932,1660.967536,2084.790647,2090.901389,2133.588207,1901.45083,1907.453541,2052.799864,2027.714605,1823.954998,1313,San Miguel,Santiago,Metropolitana de Santiago
4457.863308,4439.692068,3858.609576,3985.966416,4435.498545,4174.163259,4219.915631,3751.605253,3060.226401,3888.761607,3447.206794,4087.068461,3605.040102,4577.733892,4413.582005,4439.383366,4110.130546,4253.448134,4338.25971,4232.099569,3763.642674,1320,Pirque,Cordillera,Metropolitana de Santiago
