0_NDVI,10_NDVI,11_NDVI,12_NDVI,13_NDVI,14_NDVI,15_NDVI,16_NDVI,17_NDVI,18_NDVI,19_NDVI,1_NDVI,20_NDVI,2_NDVI,3_NDVI,4_NDVI,5_NDVI,6_NDVI,7_NDVI,8_NDVI,9_NDVI,COD_COMUNA,NOM_COM,NOM_PROV,NOM_REG
0.6411661314,0.6363383598000001,0.6493105935,0.6251390983,0.5849631262,0.6743774260000001,0.6677268407,0.6231437487,0.565443487,0.5123346958,0.5386598936,0.6693519346,0.5690896375000001,0.6667917032999999,0.673446662,0.6616591228,0.6284562912,0.6244103039,0.6114234335000001,0.6032054556,0.6029879315,5101,Valparaíso,Valparaíso,Valparaíso
0.6029627034,0.5996451634,0.5944085392,0.5578150698000001,0.4774857623,0.6378309293000001,0.6475438087000001,0.5497821217,0.449659325,0.4850152884,0.3869570199,0.6284394892999999,0.5502193122,0.6421605825,0.6585008273,0.6272752244,0.5588869041,0.6200705653,0.5769695447000001,0.5737320712,0.554303845,5103,Concón,Valparaíso,Valparaíso
0.5177575967,0.5064773007,0.5291477837999999,0.5021512646,0.456568289,0.5533482449,0.555660762,0.49244929439999996,0.4379798317,0.43357776789999997,0.41658921010000005,0.5238981704,0.47761948979999996,0.5259562686,0.5592698164000001,0.5480121933000001,0.4919942135,0.5356975433,0.5058865512,0.5148855998,0.5008413071,5109,Viña del Mar,Valparaíso,Valparaíso
0.6444570435,0.6359178549,0.6352247124,0.6050653134,0.5429763965,0.6753945163,0.6778703480999999,0.5950272036,0.5231445324999999,0.5314523745,0.4956122819,0.6388521194,0.5762327159,0.6479011183,0.6922622655999999,0.6375349962,0.5667146329,0.6286467558000001,0.5978673735000001,0.5972858919999999,0.5938964194,5602,Algarrobo,San Antonio,Valparaíso
0.6497656001000001,0.6518376172,0.6619619603,0.605606336,0.5355297845,0.6896221364,0.7144393408,0.6051996446,0.5105265301999999,0.5561745864000001,0.49291151149999995,0.6618671875,0.6129311624,0.689786046,0.7148040574,0.6671441415,0.6096848797,0.6642230946,0.6281114896,0.603620079,0.5978757327,5603,Cartagena,San Antonio,Valparaíso
0.6404013948,0.6338237359,0.6424018877000001,0.6201392046,0.5497371527,0.6633280917,0.6665368776,0.6029208368,0.5156862285,0.5478333738000001,0.5257453793,0.6487719027,0.5755664888,0.6505883429,0.6817275237,0.6611519422000001,0.6195159946,0.6368705605,0.6175749017,0.6241860136999999,0.6015923262,5605,El Tabo,San Antonio,Valparaíso
0.6299364947,0.6581429113999999,0.6422040436,0.6510275315,0.5367578461,0.6772837273,0.7016482985,0.5832433184000001,0.5260316554,0.5691122691,0.5126590493,0.6637618784,0.6171522321999999,0.697081208,0.6979071178,0.6498936284000001,0.5861346587,0.65898378,0.6049064016,0.6213901574,0.6022791650999999,5601,San Antonio,San Antonio,Valparaíso
0.6218908078000001,0.6028025634999999,0.6025767630000001,0.5717883627,0.5398627114,0.6176479544,0.6232230593,0.5782639467,0.5193301703000001,0.5167886113,0.5333520934999999,0.6211781985,0.5356041140000001,0.6207315948000001,0.6411083578,0.6259714207,0.5660282928,0.5844430651,0.5911847363,0.5863979685,0.5834495493,5604,El Quisco,San Antonio,Valparaíso
0.6699613515,0.6791078128,0.6874730082,0.6577436302,0.5856387308000001,0.7176887050999999,0.7137199057,0.6369539732999999,0.5715465219,0.5624386271999999,0.5207316613,0.6935094379,0.6231846886,0.7157134025999999,0.7300300886,0.6911864189,0.6270437074999999,0.6723143618,0.6468852321999999,0.6605787153,0.6360865582999999,5102,Casablanca,Valparaíso,Valparaíso
0.6341889673,0.6587043073,0.654835768,0.677799433,0.5639774648,0.6916017713,0.7024343081,0.6042517267,0.582839491,0.5940175911000001,0.6039511782,0.6543120823,0.6506476271,0.6930929635,0.6919028087,0.6588311575,0.5994271733,0.6604585546,0.6200403593,0.6225868994,0.6184503031,5606,Santo Domingo,San Antonio,Valparaíso
0.5586669385999999,0.5492339433,0.541287842,0.4823694846,0.4297147225,0.5819048591,0.6056628087,0.43027105849999997,0.3515408182,0.4207336962,0.2862993391,0.5316630427,0.46004275660000005,0.5600894338,0.614165953,0.5439507925,0.4708415467,0.5808783464,0.5050738596000001,0.5090189385,0.4678111199,1330,Tiltil,Chacabuco,Metropolitana de Santiago
0.5505373155000001,0.5222061051,0.515217955,0.46692013800000004,0.3774344948,0.5466090203,0.5524327575,0.4290122429,0.3194693272,0.4287120919,0.3045467779,0.5375020474,0.4498644507,0.5436738062,0.5754184267,0.5412759055999999,0.467471593,0.5620795912,0.49512769019999997,0.4866641019,0.4232112879,1312,Pudahuel,Santiago,Metropolitana de Santiago
