0_NDVI,10_NDVI,11_NDVI,12_NDVI,13_NDVI,14_NDVI,15_NDVI,16_NDVI,17_NDVI,18_NDVI,19_NDVI,1_NDVI,20_NDVI,2_NDVI,3_NDVI,4_NDVI,5_NDVI,6_NDVI,7_NDVI,8_NDVI,9_NDVI,COD_COMUNA,NOM_COM,NOM_PROV,NOM_REG
1281.136495,1820.436784,1460.093838,1507.172539,1229.620578,1858.780507,1678.192119,1589.649802,1571.20706,993.8156944,1733.942596,1712.152125,1100.510668,1537.915026,1558.748316,1549.464727,1055.434393,1478.485202,1184.85957,1388.732997,1183.873441,1311,Lo Barnechea,Santiago,Metropolitana de Santiago
3608.29845,3738.612636,3423.603409,3288.700907,2993.218335,3896.730227,3687.611291,3294.880668,2828.567152,2878.15204,2922.447733,3751.759381,2892.834932,3588.671857,3754.792661,3519.864839,3086.05341,3674.066087,3252.40338,3554.500346,2991.921802,1311,Las Condes,Santiago,Metropolitana de Santiago
3732.74316,3616.506959,3664.510045,3400.519509,2908.637941,3913.582282,3645.274216,3330.770374,2943.713255,2953.117625,2956.054686,3843.225981,3112.143368,3812.562141,3745.868665,3557.209868,3171.090722,3691.985617,3322.366656,3572.394926,3111.425691,1312,PeÃ±alolÃ©n,Santiago,Metropolitana de Santiago
4301.0525,4087.169917,4033.303295,3755.621132,3259.521557,4266.194212,4158.92648,3568.930317,3187.660507,3648.942587,3232.630787,4117.549641,3563.841668,4161.522828,4413.308794,4127.697952,3754.462482,4225.874517,3779.214719,4040.116684,3625.78445,1311,La Reina,Santiago,Metropolitana de Santiago
1645.84931,1454.482966,1519.214262,1434.112558,1262.586562,1542.412492,1421.943832,1353.103874,1261.896571,1324.612892,1240.204743,1631.361111,1390.674571,1575.909764,1525.100423,1635.179637,1465.492262,1579.35432,1405.800323,1731.254954,1450.31012,1312,San JoaquÃ­n,Santiago,Metropolitana de Santiago
1714.743068,1459.604533,1528.252215,1470.050742,1335.987803,1588.851973,1355.486423,1332.197273,1256.259464,1303.698251,1203.924462,1666.09274,1334.99626,1620.27494,1524.256472,1630.0741,1502.82315,1580.329019,1446.836095,1749.407145,1426.416005,1311,La Granja,Santiago,Metropolitana de Santiago
2104.026594,1884.247646,1919.454699,1837.677899,1636.326065,1936.76912,1839.832053,1754.263545,1704.011852,1832.582218,1589.583416,2054.923852,1863.667947,1985.675669,1966.3731,2062.440453,1823.5593,2060.509787,1809.021184,2144.371944,1812.775603,1311,Macul,Santiago,Metropolitana de Santiago
3584.631197,3535.989583,3571.056679,3194.466456,2912.280896,3691.109729,3464.426781,3174.809918,2803.115129,2672.199562,2787.511848,3643.978783,3020.010867,3665.564839,3482.812168,3403.644373,3101.029531,3548.45927,3211.548668,3448.870943,2992.159872,1311,La Florida,Santiago,Metropolitana de Santiago
1646.816846,1384.60422,1440.214762,1393.685204,1311.060226,1505.122416,1346.232957,1253.308645,1221.700923,1264.738852,1192.126345,1577.551085,1276.248505,1522.52204,1432.518025,1623.252264,1420.342474,1541.254741,1398.638476,1503.53605,1400.034085,1313,San RamÃ³n,Santiago,Metropolitana de Santiago
2218.599118,2007.606778,2003.386103,1937.871673,1782.831012,2307.87059,2069.986807,1847.146162,1509.277816,1746.708643,1482.987504,2250.840645,1907.049017,2186.985067,2142.268957,2306.593818,1910.527468,2282.159123,2025.320334,2111.654325,1840.83697,1310,El Bosque,Santiago,Metropolitana de Santiago
1979.734231,1793.454019,1795.8745,1750.924051,1658.966137,1847.508331,1788.885048,1573.417776,1523.931949,1615.49524,1477.263984,1942.689657,1608.761279,1905.272314,1840.898085,1916.93752,1704.660229,1912.228389,1710.589906,1802.382884,1770.731851,1310,La Cisterna,Santiago,Metropolitana de Santiago
2357.424212,1831.570011,1843.598627,1697.978657,1540.360114,1873.77814,1889.802542,1565.587004,1385.485658,1619.12901,1363.289288,2359.98192,1680.086392,2108.037792,2010.482259,2080.124796,1791.016585,2081.306349,1863.50068,2007.398722,1771.353045,1311,Lo Espejo,Santiago,Metropolitana de Santiago
2203.48818,1980.632823,2053.965783,1939.125544,1646.44967,2087.539567,2018.413089,1829.121936,1504.308884,1610.777591,1387.377069,2022.024947,1606.898096,2086.735536,2072.726826,2103.374518,1860.872465,2407.695098,1870.613102,1991.407553,1820.270375,1312,Pedro Aguirre Cerda,Santiago,Metropolitana de Santiago
1899.978199,1646.571558,1665.412572,1635.392974,1492.578279,1730.607365,1676.994522,1511.683441,1440.772055,1528.099062,1374.599627,1830.08596,1499.079182,1779.949057,1696.98588,1846.364961,1574.428894,1814.637242,1653.474641,1778.523777,1667.38213,1313,San Miguel,Santiago,Metropolitana de Santiago
4500.38466,4740.437949,4841.559208,4508.9876,4055.630564,5146.33036,4995.720183,4414.762796,3869.982836,3381.391535,3965.521299,4676.270308,4080.475142,4768.224233,4768.753905,4591.608156,3980.044353,4628.280063,4493.913113,4357.506409,3992.486763,1320,Pirque,Cordillera,Metropolitana de Santiago
4228.070915,3688.355342,3822.061112,3452.597612,3100.399669,3965.74577,3894.255321,3342.533678,2944.398365,3064.358946,2912.355574,4103.255547,3263.170858,4074.002887,4009.872391,4060.047259,3433.025541,3922.974155,3697.808225,3841.528137,3308.31292,1320,Puente Alto,Cordillera,Metropolitana de Santiago
-169.4900927,221.3406713,126.7352118,226.99536,143.0615816,234.5753159,318.5974411,293.8771909,373.4876714,-88.08531524,528.3591945,106.0734435,27.20859875,198.2303649,25.68355569,77.11964142,-119.4693043,-1.76985801,-73.64726471,83.04002718,-3.06549245,1320,San JosÃ© de Maipo,Cordillera,Metropolitana de Santiago
3986.450977,3343.319858,3364.048756,3316.302396,2706.415608,3489.140624,3459.280519,2930.705917,2641.01109,3150.327904,2857.292659,3918.901741,3384.337979,3944.700933,3596.416177,3840.619673,3004.103973,3572.902453,3103.255331,3211.209477,3128.288565,1311,La Pintana,Santiago,Metropolitana de Santiago
4421.510895,4342.28518,4482.310683,4277.543259,3610.542558,4543.986025,4832.040489,3654.523955,3057.87067,3874.198813,3193.067289,4414.947968,4111.22628,4559.90594,4492.270374,4491.284249,3782.779982,4415.436687,4166.006509,4221.487268,4083.500608,1340,Buin,Maipo,Metropolitana de Santiago
4979.281532,4685.838326,4689.472273,4613.652976,4069.949776,5231.223353,5273.947234,4294.710428,3629.080102,4537.706155,3707.093257,4954.957081,4563.862706,5073.11181,5137.792651,5123.452296,4289.447686,5031.4966,4557.333594,4393.105042,4279.224984,1340,Calera de Tango,Maipo,Metropolitana de Santiago
5583.65976,5488.53794,5571.440322,5423.798731,4879.951417,5924.855261,5922.221385,5177.106693,4477.164264,4421.209718,4257.873225,5746.911897,4972.526491,5862.008004,5623.305337,5688.057168,5135.410844,5541.690054,5537.36743,5409.063654,5162.878742,1340,Paine,Maipo,Metropolitana de Santiago
4289.84441,4013.664468,4012.303152,3684.727082,3219.397597,4210.888184,4334.761387,3291.641144,2742.041957,3544.733489,2831.546141,4364.124776,3641.657618,4551.374308,4468.473101,4504.567185,3686.683203,4355.867548,3907.982678,3847.099495,3644.52734,1340,San Bernardo,Maipo,Metropolitana de Santiago
6303.717061,6326.63204,6442.24878,6024.723405,5387.674017,6668.08024,6664.905017,5873.080256,4950.008891,5437.69691,4913.18095,6715.791061,5845.834147,6823.186302,6737.075277,6516.347179,5772.753861,6433.257081,6188.508722,6145.136378,5839.386594,1350,MarÃ­a Pinto,Melipilla,Metropolitana de Santiago
5782.715349,5670.236423,5877.464255,5687.757506,5137.394589,6044.109961,6161.903625,5425.935529,4757.054267,5239.194266,4870.537244,6055.640434,5326.099421,6234.074688,6110.858807,5932.733644,5433.334596,5842.421939,5785.946582,5862.375073,5529.846061,1360,El Monte,Talagante,Metropolitana de Santiago
5359.946322,5259.481636,5125.492674,5143.264587,4651.933602,5551.998233,5653.558147,4900.627381,4049.505966,4643.271387,4335.864789,5577.870033,4767.657267,5775.288863,5847.984885,5667.387611,5005.94202,5458.382071,5303.53975,5239.192785,4942.795516,1360,Isla de Maipo,Talagante,Metropolitana de Santiago
5141.565381,5153.365505,5197.722533,5131.144604,4509.331512,5635.568325,5783.100416,4664.627456,3825.079918,4871.501132,4126.344015,5456.515669,5060.519925,5834.27147,5695.499423,5445.895323,4599.66489,5331.450662,4995.677529,4994.895648,4806.869622,1360,Talagante,Talagante,Metropolitana de Santiago
6175.237027,6090.304073,6258.246365,5628.711404,5079.00127,6466.169196,6445.15831,5473.058892,4309.045391,4899.629875,4026.236706,6205.731901,5590.219862,6335.484208,6544.574952,6200.624863,5681.807986,6144.891673,5952.53422,5842.866397,5368.049004,1350,CuracavÃ­,Melipilla,Metropolitana de Santiago
6274.973054,6279.150083,6161.294253,6125.845676,5471.527534,6624.475383,6555.536061,5809.30375,5104.880979,5366.178686,5142.994503,6492.954504,5714.286331,6589.454908,6593.746845,6416.897889,5825.102338,6298.213126,6091.218001,6059.420788,5839.585425,1350,Melipilla,Melipilla,Metropolitana de Santiago
5631.844262,5591.32925,5608.517528,5215.273006,4473.845478,5779.534926,5855.609154,4810.235381,3866.930967,5065.823562,4163.81875,5772.781984,5192.280313,6237.946005,5973.911618,5856.695546,5021.721273,5849.760185,5450.692822,5260.640765,5120.142793,1360,Padre Hurtado,Talagante,Metropolitana de Santiago
5264.232066,5304.179393,5322.764002,5242.267243,4595.47947,5603.153948,5737.281098,4807.776444,3877.127696,4816.7047,4166.52523,5535.318157,5047.397504,5956.563925,5741.429132,5595.303971,4914.054339,5556.667166,5175.705737,5151.654132,4958.228902,1360,PeÃ±aflor,Talagante,Metropolitana de Santiago
6435.412576,6644.458569,6416.560422,6539.269743,5578.826899,7083.02307,7030.292883,6150.71697,5855.721213,5652.597723,5490.490694,6679.837237,6346.259618,6915.59456,6958.202219,6656.291109,6012.002083,6599.195105,6202.337145,6297.058019,6207.990288,1350,San Pedro,Melipilla,Metropolitana de Santiago
6042.023512,5842.64394,5879.9586,5644.045972,5506.317503,6319.284525,5897.379202,5767.518927,5158.63853,4604.500064,5010.773435,6139.404967,5291.639813,6176.334093,6295.362353,6081.439615,5766.359282,5819.083415,5917.205807,5655.735205,5466.985956,1350,AlhuÃ©,Melipilla,Metropolitana de Santiago
